student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,completion_status,subject_field,timestamp_created,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32
LA000269,TSI Riga,Sri Lanka,Latvia,Female,23,C1,63.8,0.96,Medium,Married,0.17,0,0.6,BuddyProgram,0,Failed Exams,Data Science,2025-11-02T11:58:25Z,0.81,0.65,0.68,0.64,0.59,0.91,0.55,0.66,0.42,1.0,1.0,0.59,0.69,0.92,0.66,0.73,0.6,0.78,0.78,0.75,0.84,0.52,0.84,0.6,0.87,0.62,0.64,0.72,0.6,0.76,0.75,0.68
IT000056,University of Messina,Sri Lanka,Italy,Female,27,C2,78.4,1.0,Medium,Other,0.34,0,0.6,BuddyProgram,1,Completed,Logistics,2025-11-02T11:58:25Z,0.82,0.65,0.64,0.65,0.88,0.63,0.95,0.59,0.72,0.63,0.96,0.56,0.88,0.7,0.61,0.8,0.77,0.75,0.95,0.6,0.72,0.65,0.7,1.0,0.69,0.64,0.83,0.73,0.6,0.89,0.59,0.69
SL000074,Comenius University Bratislava,Italy,Slovakia,Male,27,A2,77.5,0.86,Low,Other,0.06,1,0.1,None,0,Administrative Withdrawal,Data Science,2025-11-02T11:58:26Z,0.85,0.75,0.72,0.85,0.78,0.59,0.72,0.68,0.6,0.73,0.72,0.62,0.97,0.77,0.77,0.64,0.68,0.73,0.83,1.0,0.87,0.92,0.82,0.84,0.62,0.72,0.59,0.46,0.69,0.77,0.96,0.87
LA000581,TSI Riga,Nigeria,Latvia,Female,22,C1,47.0,0.94,Medium,Other,0.25,0,0.7,LanguageMentor,1,Completed,Data Science,2025-11-02T11:58:25Z,0.74,0.63,0.81,0.84,0.63,0.61,0.51,0.82,0.84,0.74,0.78,0.87,0.69,0.76,0.88,0.75,0.73,0.56,1.0,0.79,0.64,0.62,0.7,0.72,0.84,0.89,0.73,0.85,0.87,0.91,0.89,0.63
LA000279,TSI Riga,Italy,Latvia,Female,23,C2,76.5,0.92,Medium,Other,0.37,0,0.1,BuddyProgram,1,Completed,Psychology,2025-11-02T11:58:25Z,0.86,0.78,0.88,0.93,0.63,0.76,0.68,0.66,0.85,0.68,0.72,0.8,0.58,0.77,0.68,0.88,0.68,0.75,0.85,0.55,0.84,0.72,0.58,0.95,0.82,0.69,0.87,0.65,0.64,0.65,0.46,0.74
LA000162,TSI Riga,USA,Latvia,Prefer not to say,22,C2,64.2,0.96,High,Other,0.13,0,0.3,BuddyProgram,1,Ongoing,Logistics,2025-11-02T11:58:25Z,0.78,0.63,0.62,0.86,0.87,0.66,0.77,0.61,0.9,0.89,0.81,0.73,0.61,0.69,1.0,0.62,0.83,0.72,0.63,0.88,0.89,0.79,0.96,0.53,0.77,0.79,0.65,0.59,0.77,0.58,0.66,0.92
SL000281,Slovak Tech,Vietnam,Slovakia,Prefer not to say,23,C1,56.0,0.94,High,Married,0.1,0,0.6,BuddyProgram,1,Completed,Computer Science,2025-11-02T11:58:26Z,0.67,0.59,0.69,0.71,0.83,0.72,0.89,0.83,0.75,0.77,0.84,0.6,0.91,0.81,0.57,0.79,0.58,0.69,0.63,0.78,0.55,1.0,0.76,0.72,0.68,0.86,0.54,0.91,0.88,0.63,0.86,0.58
SL000328,Slovak Tech,India,Slovakia,Other,23,C1,67.0,0.8,High,Other,0.05,1,0.6,None,0,Dropped Out,Economics,2025-11-02T11:58:26Z,0.7,0.54,0.88,0.92,0.86,0.76,0.66,0.75,0.69,0.9,0.5,0.8,0.78,0.88,0.69,0.64,0.74,0.68,0.89,0.68,0.83,0.94,0.76,0.53,0.7,0.93,0.48,0.88,0.77,0.86,0.5,0.71
LA000571,Daugavpils University,Brazil,Latvia,Female,25,C1,55.4,0.91,High,Married,0.21,0,0.5,BuddyProgram,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.87,0.65,0.72,0.57,0.66,0.8,0.54,0.74,0.71,0.68,0.76,0.73,0.63,0.73,0.58,0.83,0.55,0.71,0.8,0.65,0.83,0.72,0.76,0.73,0.84,0.65,0.57,0.79,0.81,0.58,0.72,0.9
IT000062,University of Messina,Italy,Italy,Male,23,C1,72.6,0.94,High,Other,0.11,0,0.1,LanguageMentor,1,Completed,Data Science,2025-11-02T11:58:25Z,0.84,0.88,0.72,0.85,0.61,0.97,0.91,0.78,0.79,0.66,0.52,0.84,0.69,0.98,0.63,0.75,0.84,0.79,0.75,0.82,0.86,0.77,0.87,0.58,0.69,0.73,0.74,0.94,0.75,0.75,0.78,0.68
SL000116,Comenius University Bratislava,Bangladesh,Slovakia,Female,27,B2,78.1,0.73,Medium,Other,0.11,0,0.6,Tutoring,1,Completed,Economics,2025-11-02T11:58:26Z,0.63,0.56,0.84,0.7,0.64,0.7,0.47,0.63,0.56,0.42,0.73,0.8,0.71,0.64,0.97,0.82,0.66,0.89,0.65,0.69,0.54,0.76,0.69,0.87,0.66,0.78,0.63,0.92,0.82,0.67,0.77,0.84
SL000211,Slovak Tech,Nigeria,Slovakia,Male,24,B1,84.8,0.68,Low,Married,0.09,0,0.7,LanguageMentor,1,Completed,Engineering,2025-11-02T11:58:26Z,0.8,0.53,0.51,0.56,0.64,0.82,0.76,0.69,0.63,0.69,0.82,0.77,0.56,0.82,0.83,0.96,0.7,0.61,0.59,0.81,0.56,0.5,0.85,0.9,0.76,0.7,0.62,0.76,0.87,0.57,0.96,0.64
IT000149,Politecnico di Torino,Ukraine,Italy,Female,25,A2,65.3,0.94,Medium,Single,0.48,0,0.1,BuddyProgram,1,Completed,English Philology,2025-11-02T11:58:25Z,0.64,0.8,0.74,0.69,0.79,0.9,0.72,0.9,0.44,0.81,0.74,0.68,0.65,0.92,0.82,0.81,0.52,0.78,0.52,0.7,0.57,0.91,0.78,0.71,0.91,0.59,0.64,0.69,0.8,0.7,0.65,0.86
LA000460,Daugavpils University,Italy,Latvia,Female,22,C2,78.9,0.84,High,Other,0.19,0,0.1,Counseling,0,Failed Exams,Computer Science,2025-11-02T11:58:25Z,0.84,0.73,0.87,0.73,0.71,0.69,0.76,0.92,0.88,0.52,0.68,0.63,0.72,0.79,0.76,0.74,0.69,0.45,0.67,0.74,0.59,1.0,0.74,0.78,0.9,0.82,0.79,0.74,0.8,0.52,0.73,0.77
LA000345,TSI Riga,Latvia,Latvia,Male,23,B2,59.1,0.95,Low,Other,0.37,0,0.1,None,1,Completed,Logistics,2025-11-02T11:58:25Z,0.64,0.75,0.82,0.77,0.75,1.0,0.81,0.94,0.83,0.78,0.76,0.82,0.9,0.74,0.87,0.81,0.87,0.85,0.63,0.73,0.69,0.54,0.86,0.59,0.64,0.54,0.9,0.73,0.72,0.73,0.88,0.55
IT000230,Politecnico di Torino,Sri Lanka,Italy,Other,27,C2,70.3,0.85,Low,Single,0.13,0,0.6,BuddyProgram,1,Completed,Business,2025-11-02T11:58:25Z,0.56,0.58,0.8,0.73,0.51,0.79,0.63,0.7,0.9,0.61,0.59,0.63,0.85,0.88,0.78,0.68,0.56,0.75,0.74,0.72,0.61,0.69,0.58,0.82,0.61,0.7,0.74,0.68,0.65,0.87,0.61,0.83
SL000331,Slovak Tech,Bangladesh,Slovakia,Prefer not to say,23,C1,83.6,0.85,Medium,Single,0.18,0,0.6,LanguageMentor,1,Ongoing,Economics,2025-11-02T11:58:26Z,0.7,0.61,0.7,0.69,0.69,0.59,0.77,0.48,0.67,0.84,0.77,0.79,0.81,0.65,0.69,0.69,0.87,0.78,0.41,0.49,0.88,0.79,0.67,0.59,0.71,1.0,0.73,0.81,0.55,0.88,0.86,0.87
LA000363,Daugavpils University,USA,Latvia,Prefer not to say,22,C1,65.3,0.86,Low,Married,0.62,0,0.3,BuddyProgram,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.51,0.61,0.65,0.71,0.74,0.87,0.48,0.83,0.85,0.93,0.92,0.83,0.9,0.78,0.72,0.71,0.44,0.51,0.68,0.5,0.6,0.5,0.54,0.47,0.56,0.63,0.68,0.92,0.68,0.77,0.73,0.88
LA000503,TSI Riga,Pakistan,Latvia,Female,23,A2,85.1,0.77,Low,Married,0.41,0,0.6,Tutoring,0,Failed Exams,Economics,2025-11-02T11:58:25Z,1.0,0.8,0.77,0.6,0.48,0.65,0.71,0.57,0.69,0.66,0.65,0.89,0.59,0.77,0.86,0.85,0.79,0.88,0.58,0.85,0.94,0.69,0.74,0.76,0.71,0.73,0.8,0.71,0.66,0.43,0.53,0.76
SL000229,Comenius University Bratislava,Pakistan,Slovakia,Prefer not to say,20,A2,65.7,0.99,Medium,Single,0.43,0,0.6,None,0,Failed Exams,Logistics,2025-11-02T11:58:26Z,0.84,0.46,0.94,0.73,0.65,0.77,0.85,0.9,0.77,0.64,0.79,0.78,0.71,0.57,0.66,0.61,0.53,0.9,0.37,0.78,0.61,0.65,0.85,0.76,0.69,0.75,0.73,0.72,0.82,0.83,0.7,0.83
IT000406,Politecnico di Torino,Spain,Italy,Male,24,C2,67.5,0.78,Low,Married,0.2,0,0.1,LanguageMentor,1,Completed,Psychology,2025-11-02T11:58:25Z,0.74,0.87,0.65,0.79,0.72,0.66,0.68,0.81,0.78,0.57,0.71,0.77,0.77,0.95,0.73,0.77,0.81,0.89,0.78,0.64,0.67,0.65,0.81,0.8,0.81,0.82,0.68,0.63,0.71,0.79,0.72,1.0
SL000420,Comenius University Bratislava,Sri Lanka,Slovakia,Female,22,B1,68.9,0.83,Medium,Married,0.37,1,0.6,Tutoring,0,Administrative Withdrawal,Logistics,2025-11-02T11:58:26Z,0.56,0.74,0.61,0.61,0.65,0.68,0.65,0.68,0.54,0.77,0.4,0.51,0.95,0.64,0.85,0.58,0.86,0.9,0.62,0.84,0.78,0.8,0.59,0.82,0.81,0.74,0.69,0.78,0.67,0.74,0.67,0.52
LA000327,Daugavpils University,Ukraine,Latvia,Female,24,C2,50.6,0.88,Low,Married,0.19,0,0.1,None,1,Completed,Psychology,2025-11-02T11:58:25Z,0.59,0.75,0.69,0.68,0.66,0.57,0.64,0.89,0.73,0.81,0.58,0.65,0.96,0.78,0.89,0.62,0.71,0.7,0.88,0.73,0.78,0.85,0.97,0.59,0.65,0.97,0.89,0.8,0.88,0.72,0.5,0.99
SL000329,Slovak Tech,Latvia,Slovakia,Female,28,C1,79.5,0.78,High,Single,0.4,0,0.1,Counseling,1,Completed,Computer Science,2025-11-02T11:58:26Z,0.83,0.89,0.7,0.91,0.84,0.63,0.52,0.85,0.7,1.0,0.57,0.66,0.73,0.58,0.91,0.85,0.85,0.67,0.56,0.81,0.82,0.52,0.5,0.86,0.86,0.75,0.67,0.88,0.89,0.9,0.65,0.68
LA000243,Daugavpils University,Nigeria,Latvia,Other,23,C2,72.8,0.82,High,Single,0.13,0,0.7,None,1,Completed,Engineering,2025-11-02T11:58:25Z,0.74,0.83,0.67,0.68,0.72,0.59,0.71,0.79,0.78,0.78,0.69,0.92,0.52,0.94,0.77,0.85,0.98,0.69,0.73,0.46,0.6,0.38,0.69,0.67,0.93,0.76,0.78,0.66,0.81,0.79,0.71,0.61
LA000003,TSI Riga,Latvia,Latvia,Other,21,C1,62.3,0.88,Low,Married,0.18,0,0.1,None,1,Completed,Psychology,2025-11-02T11:58:25Z,0.7,0.78,0.65,0.73,0.81,0.73,0.82,0.74,1.0,0.72,0.63,0.84,0.67,0.87,0.81,0.76,0.65,0.65,0.57,0.73,1.0,0.71,0.92,0.7,0.49,0.83,0.82,0.64,0.59,0.68,0.73,0.69
LA000101,Daugavpils University,India,Latvia,Female,20,A2,79.5,0.89,High,Other,0.51,0,0.6,LanguageMentor,1,Ongoing,Computer Science,2025-11-02T11:58:25Z,1.0,0.69,0.57,0.56,0.83,0.9,0.86,0.68,0.4,0.68,0.64,0.66,0.62,0.8,0.58,0.54,0.7,0.45,0.78,0.68,0.66,0.96,0.7,0.61,0.95,0.62,0.54,0.51,0.6,0.8,0.91,0.81
LA000413,TSI Riga,USA,Latvia,Male,25,C2,81.7,0.88,Medium,Other,0.23,0,0.3,None,1,Completed,English Philology,2025-11-02T11:58:25Z,0.82,0.8,0.88,0.65,0.67,0.73,1.0,0.76,0.44,0.8,0.66,0.88,0.59,0.67,0.87,0.62,0.75,0.71,0.72,0.73,0.79,0.94,0.91,0.8,0.91,0.63,0.55,0.81,0.8,0.69,0.78,0.72
IT000267,University of Messina,Nigeria,Italy,Other,23,C1,57.1,0.92,High,Married,0.29,0,0.7,None,1,Completed,Psychology,2025-11-02T11:58:25Z,0.61,0.73,0.82,0.89,0.75,0.69,0.69,0.59,0.65,0.83,0.46,0.66,0.77,0.72,0.67,0.81,0.62,0.75,1.0,0.52,0.79,0.55,0.59,0.59,0.69,0.69,0.71,0.94,0.5,0.75,0.69,0.86
IT000443,University of Messina,Slovakia,Italy,Male,26,C1,64.9,0.94,Low,Married,0.11,1,0.1,None,0,Left Country,Computer Science,2025-11-02T11:58:25Z,0.84,0.78,0.78,0.61,0.78,0.98,0.67,0.84,0.83,0.91,0.51,0.8,0.69,0.6,0.89,0.73,0.74,0.63,0.52,0.81,0.81,0.84,0.51,0.66,0.87,0.66,0.85,0.77,0.73,0.8,0.83,0.61
IT000134,Politecnico di Torino,Nigeria,Italy,Male,23,A2,75.1,0.73,Medium,Other,0.28,0,0.7,LanguageMentor,0,Failed Exams,Engineering,2025-11-02T11:58:25Z,0.7,0.83,0.48,0.73,0.85,0.52,0.9,0.79,0.74,0.64,0.53,0.59,0.34,0.82,0.82,0.72,0.68,0.69,0.74,0.96,0.79,0.71,0.69,0.57,0.55,0.71,0.74,0.75,0.66,0.81,0.98,0.99
IT000436,University of Messina,India,Italy,Male,27,C2,53.9,0.86,Medium,Single,0.11,0,0.6,LanguageMentor,1,Completed,Data Science,2025-11-02T11:58:25Z,0.92,0.86,0.96,0.65,0.59,1.0,0.8,0.58,0.67,0.57,0.53,0.75,0.8,0.73,1.0,0.67,0.48,0.76,0.7,0.71,0.57,0.49,0.55,0.77,0.56,0.76,0.78,0.51,0.78,0.83,0.64,0.69
LA000059,TSI Riga,Latvia,Latvia,Prefer not to say,21,C1,76.0,0.84,High,Single,0.23,1,0.1,None,0,Dropped Out,Psychology,2025-11-02T11:58:25Z,0.79,0.7,0.77,0.77,0.59,0.64,0.67,0.49,0.86,0.68,0.56,0.57,0.7,0.66,0.88,0.67,0.44,0.82,0.54,0.76,0.62,0.89,0.72,0.84,0.86,0.62,0.7,0.81,0.83,0.8,0.63,0.64
SL000230,Comenius University Bratislava,Nigeria,Slovakia,Female,28,B2,74.7,0.96,Medium,Other,0.13,1,0.7,None,0,Dropped Out,Business,2025-11-02T11:58:26Z,0.85,0.56,0.8,0.89,0.59,0.99,0.73,0.87,0.64,0.44,0.77,0.8,0.58,0.65,0.58,0.9,0.82,0.56,0.96,0.58,0.8,0.95,0.54,0.51,0.62,0.66,0.7,0.97,0.85,1.0,0.59,0.76
IT000492,Politecnico di Torino,Slovakia,Italy,Female,22,C1,72.2,0.89,High,Single,0.22,0,0.1,LanguageMentor,0,Transferred,Economics,2025-11-02T11:58:25Z,0.53,0.81,0.75,0.74,0.7,0.81,0.24,0.74,0.71,0.9,0.77,0.89,0.81,1.0,0.66,0.83,0.62,0.73,0.64,0.96,0.76,0.82,0.68,0.74,1.0,0.6,0.81,0.8,0.63,0.75,0.77,0.73
SL000431,Comenius University Bratislava,Spain,Slovakia,Prefer not to say,23,C1,76.5,1.0,Medium,Other,0.17,0,0.1,None,1,Completed,Logistics,2025-11-02T11:58:26Z,0.95,0.68,0.92,0.72,0.89,0.57,0.73,0.88,0.77,0.52,0.77,0.76,0.74,0.58,0.79,0.71,0.41,0.71,0.72,0.52,0.61,0.93,0.71,0.84,0.82,0.71,0.77,0.79,0.43,0.81,1.0,0.55
LA000510,Daugavpils University,Slovakia,Latvia,Other,24,C1,64.9,0.86,High,Married,0.22,1,0.1,LanguageMentor,0,Dropped Out,Computer Science,2025-11-02T11:58:25Z,0.47,0.7,0.92,0.65,0.54,0.74,0.95,0.39,0.75,0.81,0.48,0.56,0.89,0.57,0.82,0.75,0.68,0.97,0.75,0.61,0.51,0.44,0.93,0.71,0.58,1.0,0.65,0.63,0.54,0.69,0.63,1.0
LA000418,Daugavpils University,Latvia,Latvia,Male,22,C1,83.6,0.86,High,Other,0.3,0,0.1,None,1,Completed,Economics,2025-11-02T11:58:25Z,0.72,0.67,0.85,0.63,0.88,0.66,0.75,0.88,0.45,0.64,0.71,1.0,0.51,0.77,0.82,0.71,0.69,0.98,0.78,0.89,0.64,1.0,0.88,0.65,0.79,0.74,0.85,0.7,1.0,0.57,0.73,0.62
IT000332,University of Messina,Ukraine,Italy,Prefer not to say,18,B2,84.5,0.7,Low,Other,0.32,0,0.1,BuddyProgram,0,Transferred,Logistics,2025-11-02T11:58:25Z,0.82,0.64,0.92,0.84,0.82,0.61,0.82,0.49,0.95,0.72,0.66,0.65,0.95,0.81,0.64,0.78,0.69,0.56,0.66,0.78,0.54,0.61,0.92,0.82,0.74,0.72,0.81,0.83,0.68,0.79,0.69,0.82
SL000174,Comenius University Bratislava,Vietnam,Slovakia,Other,25,B2,78.3,0.85,Low,Single,0.24,1,0.6,Tutoring,0,Dropped Out,Business,2025-11-02T11:58:26Z,0.74,0.79,0.92,0.72,0.75,0.77,0.56,0.82,0.65,0.62,0.55,0.7,0.99,0.71,0.95,0.89,0.73,0.85,0.58,0.67,0.69,0.59,0.78,0.9,0.95,0.69,0.78,0.67,0.68,0.62,0.67,0.82
LA000096,Daugavpils University,Sri Lanka,Latvia,Male,23,C1,72.3,0.85,Medium,Married,0.48,1,0.6,LanguageMentor,0,Left Country,English Philology,2025-11-02T11:58:25Z,0.87,0.78,0.74,0.7,0.48,0.81,0.59,0.88,0.71,0.73,0.68,0.69,0.82,0.95,0.87,0.46,0.53,0.85,0.72,0.68,0.68,0.76,0.73,0.77,0.66,0.69,0.91,0.87,0.63,0.69,0.62,0.97
SL000488,Comenius University Bratislava,Italy,Slovakia,Female,20,A2,70.1,0.69,High,Other,0.29,0,0.1,Tutoring,0,Failed Exams,Logistics,2025-11-02T11:58:26Z,0.72,0.91,0.75,0.77,0.73,0.96,0.91,0.66,0.59,0.82,0.8,0.73,0.91,0.99,0.81,0.75,1.0,0.64,0.71,0.87,0.74,0.7,0.7,0.89,0.92,0.63,0.77,0.65,0.63,0.79,0.66,0.67
IT000335,Politecnico di Torino,USA,Italy,Other,26,C2,72.7,0.97,Low,Married,0.17,0,0.3,LanguageMentor,1,Completed,Business,2025-11-02T11:58:25Z,0.74,0.87,0.84,0.9,0.51,0.69,0.9,0.59,0.67,0.81,0.81,0.78,0.78,0.74,0.69,0.69,0.81,0.64,0.71,0.81,0.55,0.54,0.78,0.69,0.79,0.92,0.53,0.61,0.88,0.4,0.82,0.78
IT000280,University of Messina,Italy,Italy,Female,23,A2,77.2,0.81,High,Other,0.53,0,0.1,BuddyProgram,1,Ongoing,Computer Science,2025-11-02T11:58:25Z,0.95,0.57,0.78,0.73,0.67,0.7,0.87,0.95,0.95,0.81,0.78,0.74,0.87,0.68,0.49,0.78,0.66,0.84,0.57,0.65,0.57,0.75,0.57,0.62,0.8,0.86,0.83,0.59,0.82,0.56,0.86,0.71
LA000527,Daugavpils University,Nigeria,Latvia,Prefer not to say,23,C1,80.0,0.96,High,Married,0.14,0,0.7,Counseling,1,Completed,Logistics,2025-11-02T11:58:25Z,0.92,0.79,0.94,0.74,0.65,0.66,0.79,0.61,0.87,0.89,0.75,0.68,0.77,0.65,0.81,0.37,0.92,0.68,0.82,0.77,0.79,0.91,0.84,0.67,0.66,0.81,0.84,0.75,0.63,0.76,0.69,0.58
IT000173,University of Messina,Sri Lanka,Italy,Male,30,C1,61.5,0.8,Medium,Single,0.2,0,0.6,None,1,Completed,English Philology,2025-11-02T11:58:25Z,0.85,0.6,0.7,0.78,0.82,0.43,0.71,0.72,0.76,0.48,0.66,0.82,0.78,0.76,0.48,0.35,0.56,0.46,0.55,0.83,0.72,0.69,0.96,0.88,0.95,0.49,0.7,0.6,0.63,0.6,1.0,0.64
SL000013,Comenius University Bratislava,Sri Lanka,Slovakia,Prefer not to say,27,B2,80.2,1.0,Low,Other,0.32,0,0.6,None,1,Completed,Economics,2025-11-02T11:58:25Z,0.83,0.7,0.59,0.85,0.74,0.59,0.76,0.89,0.82,0.47,0.72,0.98,0.54,0.8,0.64,0.67,0.82,0.39,0.66,0.71,0.74,0.72,0.92,0.72,0.63,0.66,0.67,0.63,0.69,0.65,0.64,0.84
IT000351,Politecnico di Torino,Slovakia,Italy,Female,20,C1,64.6,0.85,High,Single,0.18,0,0.1,None,1,Completed,Logistics,2025-11-02T11:58:25Z,0.73,0.67,0.86,0.81,0.77,0.7,0.73,0.58,0.74,0.47,0.53,0.75,0.89,0.77,0.52,0.88,0.76,0.72,0.91,0.53,0.61,0.79,0.46,0.99,0.72,0.84,0.8,0.93,0.74,0.8,0.53,0.6
IT000225,Politecnico di Torino,Vietnam,Italy,Prefer not to say,20,B1,67.8,0.92,Low,Single,0.21,1,0.6,None,0,Dropped Out,Engineering,2025-11-02T11:58:25Z,0.98,0.46,0.68,0.62,0.63,0.73,0.57,0.96,0.95,0.54,0.72,0.67,0.82,0.56,0.6,0.82,0.8,0.56,0.6,0.72,0.57,0.71,0.82,0.95,0.92,0.51,0.66,0.69,0.66,0.99,0.83,0.71
IT000302,Politecnico di Torino,Spain,Italy,Male,23,A2,79.3,0.97,Low,Married,0.38,0,0.1,Tutoring,1,Completed,Logistics,2025-11-02T11:58:25Z,0.66,0.7,0.52,0.59,0.68,0.75,0.85,0.9,0.74,0.75,0.63,0.84,0.72,0.84,0.88,0.78,0.68,0.67,0.75,0.67,0.68,0.83,0.72,0.91,0.61,0.66,0.8,0.51,1.0,0.87,0.69,0.76
IT000110,Politecnico di Torino,Sri Lanka,Italy,Male,20,C2,70.6,0.93,High,Other,0.1,0,0.6,BuddyProgram,1,Completed,Data Science,2025-11-02T11:58:25Z,0.87,0.63,0.75,0.71,0.67,0.8,0.7,0.73,0.78,0.92,0.72,0.85,0.57,0.79,0.96,0.78,0.97,0.55,0.91,0.8,0.58,0.71,0.82,0.94,0.79,0.97,0.66,0.86,0.94,0.76,0.92,0.54
SL000024,Slovak Tech,Pakistan,Slovakia,Female,19,B2,64.7,1.0,Medium,Other,0.19,0,0.6,LanguageMentor,1,Completed,Psychology,2025-11-02T11:58:25Z,0.66,0.96,0.94,0.8,0.91,0.68,1.0,0.69,0.76,0.45,0.65,0.78,0.72,0.58,0.8,0.82,0.75,0.7,0.67,0.79,0.5,0.69,0.71,0.54,0.68,0.93,0.86,0.64,0.64,0.91,0.83,0.89
LA000367,TSI Riga,Vietnam,Latvia,Prefer not to say,24,B1,52.7,0.88,Medium,Other,0.38,0,0.6,None,0,Transferred,Business,2025-11-02T11:58:25Z,0.86,0.5,0.73,0.56,0.53,0.91,0.78,0.49,0.91,0.8,0.6,0.65,0.76,0.76,0.61,0.85,0.72,0.72,0.81,0.69,0.72,0.56,0.66,0.74,0.55,0.63,0.79,0.68,0.51,0.61,0.58,0.71
SL000306,Comenius University Bratislava,Pakistan,Slovakia,Other,27,B1,75.5,0.71,Medium,Single,0.05,0,0.6,None,0,Failed Exams,Business,2025-11-02T11:58:26Z,1.0,0.54,0.65,0.93,0.9,0.64,0.75,0.52,0.67,0.58,0.63,0.61,0.93,0.57,0.87,0.65,0.94,0.82,0.74,0.81,0.77,0.88,0.62,0.88,0.82,0.73,0.79,0.85,0.67,0.59,0.59,0.83
LA000299,Daugavpils University,Slovakia,Latvia,Male,25,C1,71.5,0.86,Medium,Married,0.37,0,0.1,BuddyProgram,1,Completed,Logistics,2025-11-02T11:58:25Z,0.78,0.84,0.69,0.61,0.66,0.73,0.44,0.73,0.75,0.68,0.69,0.56,0.51,0.87,0.67,0.91,0.88,0.71,0.43,0.82,0.77,0.58,0.69,0.86,0.62,0.68,0.51,0.56,0.74,0.71,0.89,0.9
LA000102,TSI Riga,Sri Lanka,Latvia,Other,28,A2,72.9,0.75,Low,Single,0.27,0,0.6,LanguageMentor,0,Transferred,Computer Science,2025-11-02T11:58:25Z,0.76,0.81,0.71,0.74,0.61,0.59,0.7,0.81,0.83,0.55,0.71,0.89,0.56,0.94,1.0,0.7,0.74,0.82,0.58,0.92,0.86,0.61,0.58,0.76,0.47,0.93,0.74,0.64,0.61,0.7,0.67,0.96
SL000207,Comenius University Bratislava,Nigeria,Slovakia,Prefer not to say,26,C1,66.9,1.0,Medium,Married,0.23,1,0.7,None,0,Dropped Out,Business,2025-11-02T11:58:26Z,0.76,0.75,0.72,0.67,0.68,0.6,0.66,0.98,0.69,0.88,0.77,1.0,0.45,0.84,0.5,0.72,0.8,0.71,0.73,0.69,0.9,0.96,0.76,0.68,0.57,0.88,0.72,0.76,0.8,0.59,0.94,0.51
SL000183,Slovak Tech,Pakistan,Slovakia,Prefer not to say,21,C1,71.5,0.68,Low,Married,0.3,0,0.6,Tutoring,0,Transferred,Psychology,2025-11-02T11:58:26Z,0.64,0.68,0.57,1.0,0.68,0.85,0.84,0.59,0.7,0.62,0.52,0.71,0.61,0.65,0.79,0.82,0.45,1.0,0.77,1.0,0.67,0.87,0.64,0.78,0.84,0.61,0.85,0.89,0.61,0.81,0.83,1.0
LA000023,TSI Riga,USA,Latvia,Male,26,B2,87.3,0.88,High,Married,0.43,1,0.3,Counseling,0,Dropped Out,Computer Science,2025-11-02T11:58:25Z,0.65,0.57,0.68,0.96,0.59,0.87,0.98,0.78,0.73,0.67,0.71,0.65,0.75,0.79,0.84,0.76,0.66,0.74,0.6,0.66,0.86,0.65,0.64,1.0,0.84,0.58,0.75,0.74,0.63,0.69,0.65,0.65
SL000148,Comenius University Bratislava,Vietnam,Slovakia,Other,24,C1,66.6,0.83,Low,Married,0.57,0,0.6,BuddyProgram,1,Completed,Psychology,2025-11-02T11:58:26Z,0.61,0.62,0.63,0.78,0.88,0.52,0.75,0.78,0.71,0.93,1.0,0.68,0.99,0.85,0.87,0.54,0.61,0.67,0.74,0.71,0.9,0.83,0.74,0.81,0.56,0.49,0.99,0.6,0.63,0.67,0.43,0.61
IT000041,University of Messina,Bangladesh,Italy,Other,24,C1,77.2,0.89,Medium,Married,0.56,1,0.6,None,0,Dropped Out,Logistics,2025-11-02T11:58:25Z,0.84,0.76,0.62,0.58,0.67,0.64,0.52,0.68,0.99,1.0,0.77,0.9,0.82,0.85,0.59,0.71,0.6,0.88,0.6,0.82,0.93,0.81,0.74,0.83,0.76,0.9,0.55,0.77,0.89,0.85,0.92,0.74
IT000381,Politecnico di Torino,Sri Lanka,Italy,Other,21,C2,68.6,0.85,Medium,Married,0.2,0,0.6,Tutoring,1,Completed,Business,2025-11-02T11:58:25Z,0.75,0.89,0.59,0.92,0.8,0.69,0.62,0.97,0.6,0.85,0.73,0.89,0.79,0.37,0.66,0.89,0.66,0.45,0.59,0.83,0.72,0.89,0.8,0.6,0.98,0.78,0.72,0.87,0.88,0.58,0.77,0.94
IT000458,University of Messina,India,Italy,Prefer not to say,27,B1,61.3,1.0,Medium,Other,0.31,0,0.6,BuddyProgram,1,Completed,Engineering,2025-11-02T11:58:25Z,0.92,0.84,0.69,0.58,0.69,0.78,0.47,0.66,0.84,0.64,0.64,0.47,0.81,0.92,0.84,0.63,0.87,0.91,0.59,0.48,0.74,0.96,0.86,0.91,0.59,0.59,0.78,0.56,0.74,0.79,0.75,0.67
